,MA,AL,AR,DE,IL,ME,MO,WV,HI,NM,CA,CO,CT,WA,AK,OH,MN,MD,LA,NV,NC,NJ,NY,KY,KS,MI,OR
2021-03-05,18.278617087898525,14.500000000000117,17.101071044043785,19.49962450639644,17.560695122138778,17.732477697513623,16.08588924210706,18.277811681777877,17.902163545962956,17.822489279774395,16.81265904328493,17.484491041269305,18.022310240896815,17.45661881292787,19.267062706354196,16.911254409282353,17.867199227609188,17.267103865603755,17.4060769592815,15.834454347882785,17.69044153439696,19.935919653007044,17.71744326834958,17.309534196090947,17.281112544038667,18.138627398888286,17.529649773339585
2021-03-06,18.82643897522368,14.90000000000012,17.65287980804897,20.16405878196767,18.092946196858737,18.19268657609585,16.551470801590394,18.7460117513297,18.501564872194045,18.38016434423066,17.34292748650946,17.941551784923597,18.583528978750387,17.867477527723786,19.766061178244545,17.463645082937127,18.445905035348577,17.633698468313536,17.961315815606408,16.393169105244862,18.18006031919433,20.684575879249834,18.339477835377032,17.688647383931883,17.794751475488653,18.826819352422984,17.999719034978295
2021-03-07,19.50640507066368,15.300000000000123,18.128775363972885,20.72018115998682,18.56984096585525,18.747293888353234,16.955597921627067,19.180871388450818,19.010522760815515,18.880365292502606,17.873195929733996,18.444144300986235,19.094130077869288,18.40257424987231,20.41612456717792,17.99868150907243,18.866935947593337,17.751402381940398,18.69919433174111,16.822563342089275,18.665304161974632,21.34645580040428,18.78277336370326,18.149381636601653,18.275649279369272,19.230884952290268,18.496191701492872
2021-03-08,20.089191524053515,15.500000000000126,18.363933309520778,21.020100187101892,18.88717163363527,19.152238026280834,17.114117377604092,19.714020686674623,19.390640830350357,19.236099022370453,17.991365924568367,18.843410241656326,19.537337769040057,18.85574138287163,20.7459148844779,18.311834758462854,19.277007274629334,18.229179636496347,18.947029307334375,17.061544859365405,18.955909923638874,21.938663910942047,19.183601372391216,18.674533512435946,18.651118489290962,19.650565994216976,18.83476665227172
2021-03-09,20.663085628420898,15.600000000000128,18.67826893159101,21.27238461927499,19.173544356440715,19.624466471399625,17.22715747338527,19.945369060167444,19.674380254519317,19.530820808535594,18.409649669094566,19.318983697618695,19.887215511915567,19.446829443250667,20.961512261115967,18.522436904883428,19.628689719284285,18.712348444878682,19.05632114772643,17.370876383578146,19.205459773084897,22.36056976103298,19.46124241395569,18.952497918337635,19.021047928708704,19.978360493182464,19.14897067255017
2021-03-10,21.070299922362963,16.000000000000128,19.02662637558289,21.723221075570603,19.566217126685924,20.015203500324635,17.397432381419197,20.263629340222867,20.01067569635813,19.931810857928795,18.8218009155481,19.729851005851472,20.329705601078565,19.879974118156472,21.301586721846927,18.92266142935575,20.069930737272134,19.212348444878685,19.4563954069521,17.69361326687566,19.606233020042026,22.88475369973031,19.850008332600662,19.371621049039945,19.41221121763222,20.377715228043925,19.54103620590139
2021-03-11,21.592980630020627,16.40000000000013,19.44580610490313,22.27177118883381,20.043308453157852,20.613343412439395,17.87745572486376,20.754897073105205,20.477249298076075,20.443146125948157,19.458201856845314,20.28043220147882,20.869162448988156,20.460107337827317,21.790559783012977,19.42572864428247,20.587471395411853,19.836100442470446,19.925814874009962,18.15297120797668,20.091076636179967,23.553810495512806,20.31073139405196,19.850308052388293,19.92174550943707,20.766866442775502,20.044636185507805
2021-03-12,22.177911812887576,17.00000000000014,20.052733857176747,22.83052942993697,20.62879301153783,21.142648334163663,18.517727350648197,21.32229996941222,21.090074440545695,21.014471135054514,19.95519248265491,20.797296376066075,21.446363845741224,20.943708993289377,22.416574521576493,20.016480433417616,21.26221081854953,20.476683631679876,20.266129088733738,18.757398054095752,20.64742624065281,24.35500777827594,20.966384931340425,20.44398172590427,20.440271854087538,21.398245586492774,20.607065367786
2021-03-13,23.54208700789578,17.600000000000144,20.857264251983224,23.723551183223933,21.438540412349948,22.051546127939186,19.111378467321693,22.230090529984263,22.10367524985868,21.858193334223103,20.78534717618761,21.730459053723774,22.321517361940657,21.842776989690645,23.061189612256978,20.980670652129376,22.141808349552978,21.01726682088931,21.584054541015465,19.608841812950516,21.374702830087354,24.722141140233592,21.752812378486805,21.206304211997864,21.317954874936813,22.145340427911478,21.463880867056364
2021-03-14,23.580769881479963,18.100000000000147,21.379326550721906,24.14061687939991,21.86221623854414,22.17600962701609,19.817964415572533,22.58967186768673,22.428038818427844,22.25673181590756,21.188470300069884,22.022380307915718,22.618492017467524,22.12917405904825,23.721022548006818,21.25838465932435,22.52255121424637,21.323314904854215,21.841032838549438,19.997309664926973,21.84593484556349,24.899284238296996,22.23289039048989,21.551520878039334,21.64296919925428,22.658768264594798,21.827425255153692
2021-03-15,24.322450699918324,18.500000000000146,21.63191477721984,24.47492391974024,22.172856900520927,22.892733423377365,20.06353108789509,22.911888530471295,22.791209549614315,22.595396178158442,21.467343729108496,22.56280679448983,23.04189885683204,22.771461103850708,24.02471412077399,21.658092558505892,22.91522910148725,21.635627264654687,21.997938114845894,20.217923855769293,22.180261628531152,25.114224455337045,22.566815567176544,21.89936453839586,22.046039914364616,23.01475136446509,22.237484253985137
2021-03-16,24.697451707931368,18.50000000000015,21.843545799348377,24.6963680143068,22.413086288780526,23.236058614791464,20.199672832511112,23.11755346291023,23.01529597555738,22.832920911245516,21.76433435491807,22.83212193878534,23.31569014043333,23.05855664299238,24.194546295052305,21.898016539624376,23.168509242529776,22.02105548894562,22.0859412626878,20.510717911594842,22.32750006391913,25.350583557531216,22.825398980435583,22.139510448859923,22.29926162719723,23.349725276063232,22.496335799706333
2021-03-17,25.004666001873428,19.00000000000015,22.179044261756317,25.146753313811484,22.77788866738852,23.674944083157296,20.42065161682381,23.51947720601968,23.30177019896978,23.212780903330675,22.161324980727674,23.188901186610977,23.717899205425454,23.449483912858117,24.553322201904237,22.199243459660018,23.56476995039333,22.5865203837011,22.36465257013769,20.770531520665063,22.73338326909591,25.62752981940912,23.18331658559527,22.566851210397786,22.607609108239227,23.58510410469241,22.82187247983019
2021-03-18,25.669165683597832,19.500000000000156,22.688349558310524,25.67364466664879,23.288156581222903,24.263476386384202,20.93982497994098,23.94732130727623,23.7790775401213,23.732183352303203,22.706754044596142,23.73741908609466,24.233545652263963,24.01240021458392,24.999568693299782,22.711755792289935,24.111379896118574,23.151985278456582,22.773501331152083,21.3172758104258,23.237908775463826,25.900875239987283,23.702756374871097,23.015672783472404,23.07823884586664,23.993767640057268,23.325425163962088
2021-03-19,26.3524188113844,19.900000000000155,23.061012182617596,26.174240517122477,23.75990480766468,24.89826444959336,21.17034540918303,24.532922133665593,24.371373902515707,24.24880174282934,23.258315606537277,24.3516211618485,24.79706605727575,24.616330673312444,25.415528498570268,23.289186020159214,24.769826054081587,23.79143875971171,23.138622387709873,21.7369880693457,23.694677874970207,26.547381026294875,24.294327752438548,23.524299900502687,23.580091924518438,24.52123649570232,23.843477361624657
2021-03-20,27.088061317340543,20.40000000000016,23.678626219911635,26.85302255371015,24.36706392818464,25.590127200717372,22.144564515259205,25.233063643796118,24.934211967129887,24.83511489906805,24.04315498589336,24.953301440692986,25.334623911412052,25.15669809224659,26.01086908763105,23.889035240217005,25.396064052649507,24.28830662179393,23.73854812848424,22.374272692715856,24.284951210829504,26.97994793381291,24.87388551609659,24.165233634356177,24.086481702451294,25.012877192496575,24.48058802391335
2021-03-21,27.866349357700155,21.000000000000163,24.398330686624565,27.51814952591868,24.984349304365317,26.30967958238376,22.810916332605995,25.83896855394206,25.53720893677688,25.426050491843633,24.682565301381,25.63059053963366,25.94501473299608,25.79815302069247,26.546769769628558,24.505470886206904,26.054167460810465,24.796357135722324,24.216373277178814,23.15131828338219,24.921786526134817,27.777201148887098,25.43171054313811,24.75239726474221,24.651826840993934,25.52484259196353,25.14603204806098
2021-03-22,28.28856339096108,21.300000000000168,24.6818262024586,27.797642516697746,25.309879670483255,26.76438742950828,23.24172203894681,26.19642309212602,25.97807961980598,25.766988343639824,24.855306232346923,26.09948806965458,26.36043827378014,26.29680598729716,26.866005587713055,24.842863212326233,26.457250374597006,25.09296801185943,24.40341600703977,23.447527643262724,25.20365839711694,28.278834877270683,25.812783265689855,25.110535120481703,25.04976290125119,25.805538900902455,25.51845325037913
2021-03-23,28.821420938191185,21.40000000000017,24.876383452187085,28.028713959351357,25.581873346275252,27.153637651075826,23.294628135712145,26.36990915286078,26.397392908982674,26.099726838876272,25.055306232346926,26.52710303105926,26.752458929469245,26.804952676380392,27.027047531035432,24.99798455392285,26.92611050939912,25.5086694955228,24.482791933556168,23.67957244271086,25.354907518690435,28.69843474628097,26.25962008718055,25.31341990294557,25.46730188053,26.453037522264164,25.733232513654805
2021-03-24,29.238565406987163,21.90000000000017,25.265740189219347,28.49835450034363,26.004472790591752,27.674091829815104,23.84051312070827,26.715663886335914,26.81782405576895,26.54171211257934,25.66143873041962,27.040763057744932,27.207509900167732,27.333754171095087,27.377129619046688,25.473062753775427,27.440393668438357,26.063824460441293,24.761724780694895,24.142503613014583,25.73117592144584,29.17673463205142,26.700616746974045,25.66670519282292,25.899879728576973,26.80532885842185,26.198650166685844
2021-03-25,29.66188634389374,22.400000000000176,25.831456911705256,29.04409939162624,26.541544850182934,28.183148391011397,24.364418062981375,27.298956495313075,27.305287144616273,27.05818166849991,26.246278109775705,27.54886763200957,27.72237671733551,27.804099183474644,28.024207733390348,25.972127242366845,27.976121141101697,26.553514530604318,25.206411665144408,24.695798378725424,26.265812519032814,29.77069976141926,27.193464945896118,26.255514463271272,26.423013802028432,27.274710011355076,26.713404129616524
2021-03-26,30.25506964653422,23.00000000000018,26.3218626981479,29.650074366911873,27.102049713374235,28.856323009504585,25.06553966909321,27.835105186508056,27.986540540556685,27.648472843057167,26.891820923336006,28.26418886875265,28.320331295141663,28.479803306859225,28.666349746999327,26.592065379763344,28.69477743427286,27.178396236150373,25.503336595238235,25.23398243071761,26.804662893953232,30.503978693332225,27.825300509986118,26.79146900119903,27.043174331974804,27.76365477758199,27.30019212931799
2021-03-27,30.807856621286337,23.600000000000186,26.983192223920025,30.243701316358226,27.675860018986555,29.371748356214574,25.787759537872308,28.418014640037722,28.545945702537992,28.18436545094645,27.379669676882525,28.797843473577057,28.788761999521967,28.9339907420663,29.273897844023033,27.231609453590952,29.295663508311428,27.38491749793107,26.133326768339575,25.845828587006192,27.409850792929102,31.125024024320933,28.35879505734243,27.36116834731595,27.56735508904749,28.21059332156894,27.8412284393729
2021-03-28,31.414430685979486,24.10000000000019,27.436780197352586,30.869578689890183,28.17206108846988,30.074808906421644,26.438177267705374,28.956557786546824,29.093319716159368,28.699356162925643,28.222203116252402,29.496633362574826,29.34744385476744,29.62193467389732,29.823201299659935,27.839429657194906,29.90204119290102,27.562038222348516,26.33851009960692,26.367065360393184,27.874896742547133,31.729448194637804,28.82167297540255,27.870416762556587,28.16569299593575,28.609610802973332,28.420916741665064
2021-03-29,31.97060917011617,24.400000000000187,27.714425095695223,31.20720364818176,28.56594524236104,30.638591145318735,26.84018065387294,29.2983105860311,29.53248777712896,29.149072625942047,28.613227791744524,30.032144904123456,29.88521429688259,30.177423960091165,30.16246270719135,28.16933564300068,30.49829487307755,28.327029939288206,26.76790991286743,26.678003884649367,28.212085629252257,32.34885591028774,29.39107646703301,28.237174680624918,28.70480150560266,29.266728940660734,28.85039096983967
2021-03-30,32.50450454317773,24.600000000000193,28.043777740844927,31.479220367434515,28.828833318359454,31.152482596905667,26.95955285130911,29.42375756435529,29.918536487620983,29.415650441678658,29.180063724021437,30.436056095095744,30.1876617325304,30.62781949758686,30.54441442074993,28.393787626986253,30.808425481491863,28.71245816357914,27.098932287199155,27.00417849571342,28.38552792634237,32.80290224735931,29.69475403154742,28.483587438359596,29.010057974245196,29.568324673624435,29.092674350301962
2021-03-31,32.85097286213871,25.100000000000193,28.351618752466575,31.926625480210674,29.23465262899873,31.63103272266859,27.416389994923872,29.831719469993395,30.28016201821475,29.841265900146123,29.728615911772163,30.880512285022714,30.629247057494887,31.06075742080369,30.91871002802237,28.877010485692615,31.26366096506983,29.17187497436972,27.438435840381352,27.367794930063283,28.783949761964557,33.3360531310205,30.071808169411092,28.932665433955282,29.42940103542362,29.890432317030747,29.54484352713429
2021-04-01,33.36972630820088,25.6000000000002,28.884076348989453,32.390889939326435,29.72880020143754,32.233862567118024,27.980566562981412,30.276524916934118,30.81579710982503,30.33503237892044,30.277168099522882,31.49171050664591,31.1580488083851,31.671886766826024,31.472657878392127,29.376892785385117,31.85329750075113,29.690708595950884,27.63580384985285,27.887687756022853,29.18612578112201,33.93001826038834,30.59000593960506,29.389032455600432,29.966737119986618,30.334268614815592,30.042256773195383
2021-04-02,34.07983003790698,26.200000000000202,29.436602621675828,33.03469728007392,30.368924868563788,32.97347815786517,28.670134312487082,30.928646721416698,31.56481853212452,30.98357210655895,31.00748934081078,32.25349933162429,31.80538639103879,32.42044519800853,32.13478255732266,30.017800344287284,32.681228625065415,30.179268958159607,28.266088583880574,28.396761313593867,29.822053381334843,34.63249206141864,31.28410544970147,30.066377619341672,30.660313335106263,31.008813326709433,30.69309214927899
2021-04-03,35.57444001877799,26.800000000000207,30.13492673225235,33.811428689684405,31.0312884247095,33.99092523214528,29.355131822275418,31.549901235792532,32.15970562374147,31.627865726094406,31.734801207908266,33.09402339649159,32.42433508887178,33.265789483558265,32.79779382149176,30.9400500701991,33.487054812764505,30.56582689040485,28.684154926061353,28.977203691067018,30.437115351088742,35.42518423322846,31.857606448608202,30.698519859706234,31.32067688440242,31.532145066801327,31.449853903219726
2021-04-04,35.65272402708545,27.100000000000207,30.54318087516009,34.46316074701115,31.505474726952293,34.459191101853996,29.59640281468537,32.016538175787424,32.70363005226233,32.15862557601776,32.61061246469308,33.61772042683931,33.003636351030984,33.69482257093457,33.2496130874014,31.255268021815663,34.147730560802444,30.98531704212452,29.03162108150259,29.538436573314403,30.852232598507577,36.080475635383785,32.48931165969393,31.17903547638129,31.845713786014866,32.263068283851574,31.833919993651854
2021-04-05,36.37836728037349,27.40000000000021,30.851251479158066,34.82062965229192,31.832005326978788,35.01627162824356,30.00915952515259,32.3023793273348,33.02844411570525,32.490947756429186,32.84093370598095,34.066845476887345,33.410146454623884,34.178955110329206,33.514476098152905,31.534789230569956,34.554645508016236,31.269615558461155,29.088969437176708,29.836272893171877,31.108086505021344,36.57640867682895,32.829512151372676,31.52521944791337,32.204406320493234,32.61630295986623,32.157119551719546
2021-04-06,36.91947694737711,27.40000000000021,31.01985871527705,35.09948398720109,32.03638600456057,35.43099098122453,30.11798518877039,32.39401393866585,33.208011047958095,32.71862708711853,33.13491495760013,34.33550992065777,33.71908532559948,34.52629583731842,33.63756717888883,31.66779925260036,34.77752077904858,31.614460593542667,29.168123824004244,30.09674916751302,31.237228491487997,36.77935077459811,33.04569766130739,31.72616419356113,32.43843657418958,32.94215450877727,32.35244935077205
2021-04-07,37.33390553526125,27.800000000000214,31.441106877382055,35.55351222740488,32.451931610591004,35.94135277701437,30.887783072201902,32.75976055066993,33.51820341547473,33.10809775101005,33.58948589373169,34.73513113177373,34.125987270246235,34.92661577316778,34.03047712078619,32.02536373309908,35.226631576419585,32.04360414496081,29.446835131454133,30.545500689495206,31.629472157771755,37.46292532635019,33.39324400279586,32.14478801351464,32.80121913867198,33.21673274927504,32.79609206326421
2021-04-08,37.77933602839076,28.400000000000215,32.00686669323454,36.23227012250278,32.99999060046944,36.47198090616013,31.44228693033454,33.31192923781197,34.09763222495097,33.674764440215355,34.313735588575376,35.310633937086116,34.7428634534926,35.467432525036756,34.52077961708511,32.6103896775761,35.781396101170166,32.5478659908329,29.847278210831842,31.23925897530767,32.14494959872569,38.25382030969709,33.93341857365116,32.66023068783414,33.34678564637652,33.60290587400587,33.313655229200094
2021-04-09,38.66812539503902,28.90000000000022,32.63149167974086,36.89711481056172,33.61262984860141,37.31518883302727,32.092704660167605,33.90286806249629,34.73974024260438,34.30196280931652,35.062287776326116,36.136840986497404,35.43549974075717,36.30861681910799,35.15121564337667,33.2573994840455,36.5156263063683,33.13529664508732,30.295556265802773,31.89505616086101,32.690636222094504,39.2452097773341,34.52744806040518,33.25973237193199,34.01231757802453,34.04149631157173,33.97087219524827
2021-04-10,39.56370009187514,29.500000000000227,33.24563487320711,37.65295383157781,34.268190492058416,38.11273499069485,32.43830436806497,34.44305000652629,35.54804750593928,35.00394301921169,35.81083996407685,37.00899358766701,36.14591921700974,37.19418056199615,35.793221784943995,34.014002394698075,37.34688687755233,33.33150797703104,30.77441485371587,32.434596803432676,33.317654625401644,40.10836621675572,35.31371177133867,33.903667372482815,34.78592173443901,34.79341821836313,34.558058899273405
2021-04-11,40.39927352001709,30.000000000000234,33.66351001883845,38.35632010874177,34.832939935746175,38.861412611016334,32.70929525741046,34.97193668964514,36.17290452060015,35.650110195693586,36.54724090537405,37.69979580079754,36.88989455439114,37.87217792311516,36.31391142916953,34.68269547975887,38.10963072117017,33.74068819891372,31.152461542099296,32.93666984857114,33.833879400909105,40.95178042894204,36.03813778879145,34.47275979436409,35.47922657175068,35.66720308067805,35.14898606688701
2021-04-12,41.38773839994915,30.300000000000235,33.949921112344455,38.885086435019915,35.20542428994036,39.565634578878075,32.83167296877146,35.28588185421398,36.628243225419126,36.09866814999045,36.99266996924251,38.29913296342429,37.44964418466669,38.532264747541994,36.602811487274415,35.04892110433826,38.65875927248889,34.22990509126095,31.248796112352277,33.303370013991376,34.11673487755108,41.52697871550814,36.52609232852615,34.87520820549239,35.87914396098008,36.08285073167018,35.510260669223904
2021-04-13,42.00002225835617,30.400000000000237,34.550827901709084,39.47965236677544,35.699122608055006,40.116250845248196,33.82432768048645,35.64517950799721,36.96220232719278,36.53826426875322,37.39567934343295,38.75446563716612,37.96492519840799,39.086980512316416,36.80972567589819,35.27238265927108,39.0814045893262,34.73190752122445,31.388521205223313,33.87561059470866,34.52722584757589,42.16621854982701,36.87430151433585,35.28360796697839,36.31126666160289,36.67059627910654,36.05865074879188
2021-04-14,42.722309401483436,30.60000000000024,34.88661805612961,39.894233819231545,36.06042034769156,40.788358362918665,34.15425160677152,35.978286505389306,37.28256646474345,36.91235506625359,37.80181184150564,39.2367628338154,38.42351008325127,39.65132794224705,37.15547755313639,35.63983907497208,39.56586967735219,35.27136100247957,31.66723251267321,34.18628696856647,34.83335912174968,42.83361194559129,37.25200089882083,35.64743820644309,36.72329430254816,36.998100955808006,36.4583767073454
2021-04-15,43.470062210994406,30.90000000000024,35.24694440093361,40.43626363199717,36.4674097527214,41.44063571474978,34.49391877343668,36.3516823097047,37.62145487789944,37.375753992660165,38.329070910539734,39.73253073388906,38.96346551969288,40.228786584724986,37.467694126981414,36.053681604298234,40.061587922933,35.71081448373471,31.854792581137467,34.58862367818436,35.1492911531198,43.528241883283044,37.69663934080266,36.051702064338386,37.11841220732622,37.36367476085396,36.86047364285927
2021-04-16,44.236170869984996,31.30000000000025,35.68463951583518,41.0071639609157,36.96021062584481,42.193036283016546,34.88770095510573,36.79155637634633,38.1327888851023,37.909446023510625,38.99278371893441,40.37909627091207,39.56429227006202,40.94395775660762,37.91453214756008,36.54198576698283,40.67715409291332,36.26483974069891,32.224580868347346,35.02855443603088,35.55376073337747,44.397126975451904,38.26537405822582,36.53965256158393,37.66146428395301,37.94707487865618,37.37468891048092
2021-04-17,44.274629701838826,31.60000000000025,36.130036543848625,41.497718782853724,37.366593545586916,42.50920304057331,35.2178237157098,37.25935399625203,38.53568448555202,38.302880261543905,39.59278371893442,40.775085164902805,39.951706642194324,41.24146881200946,38.252406350480996,36.95309178567657,41.1248391694237,36.5762793784902,32.321358517978,35.49262490494816,35.903182667549814,44.977705748989926,38.7163627845798,36.98398547847219,38.055631960401506,38.274284513381126,37.68460261830097
2021-04-18,45.750988310268205,32.00000000000025,36.4829500339717,42.15992400981349,37.78210643399267,43.41228369262337,35.53438923354012,37.65822047182712,38.980835769391355,38.79327635405096,40.21090091570542,41.42992853164256,40.54176335926047,41.9883507250693,38.55157779339594,37.31858282174638,41.671397771766,36.87088782466381,32.72054661844833,35.935772079235534,36.24304339675992,45.76958890175585,39.152468742305054,37.37439720049446,38.45879687754335,38.72695981993485,38.1285625587736
2021-04-19,46.39481385818368,32.100000000000264,36.760596282230615,42.42866713955051,38.04057543480795,43.90541864241823,35.73699707882696,37.87839907980159,39.254034404312186,39.05557611379976,40.38063247248091,41.82142956791857,40.87389122898921,42.39914300596251,38.72788943881166,37.594721365691534,42.02147102442387,37.069758116709515,32.74731444118029,36.207045213603294,36.43255429158439,46.223923587675564,39.40492240771268,37.6347868288207,38.7457297724386,39.01716945126994,38.417289013023954
2021-04-20,46.85203016815182,32.200000000000266,36.862655061332106,42.738937862375145,38.36747535499698,44.386098150854785,35.809680997828735,38.003253403493474,39.47441656342192,39.60430292359367,40.74133590668516,42.14743978728607,41.490540674843274,42.797352531148434,38.845754422691975,37.752228517390726,42.8064451985776,40.8839743878296,32.82602574863022,36.793693258127426,36.55031129067184,46.85743576592897,40.225336467563054,37.835718839821126,39.03255450971481,39.477298648190825,38.63535875638737
2021-04-21,47.30763750085378,32.50000000000026,37.13004012772644,43.1340543204956,38.66741691477533,44.80680967357732,36.07955823722468,38.24605711506616,39.730557820505105,39.9348846955032,41.0837555963632,42.473447971554236,41.85892299389113,43.162060830958744,39.06726627738857,38.010296424137536,43.175787212990734,41.30459424750357,33.00451551639128,37.0911449631564,36.82233793263395,47.33413853388514,40.55576782046673,38.13255074028932,39.30845856930719,39.7432588171853,38.91220370681985
