,MA,AL,AR,DE,IL,ME,MO,WV,HI,NM,CA,CO,CT,WA,AK,OH,MN,MD,LA,NV,NC,NJ,NY,KY,KS,MI,OR
2021-03-10,20.780227045749385,18.639672374215102,17.550137727043825,20.536118562250834,19.530446223344075,20.856822551207042,16.870297425176364,20.24600397508973,20.29471273572929,19.401956859321363,19.7235202783339,19.731529322016872,19.666335553099874,20.096820261134656,20.297477316336348,18.761114003904762,20.482762816383502,20.367212267336754,19.458418296731,17.927881778842657,18.429990098781243,20.33490170321127,20.514944377449094,19.55793830733935,18.676602863181948,20.1581118476376,19.51895477338932
2021-03-11,21.267232721893116,19.074540389684767,17.88360539314849,21.083919785005364,20.00823292257831,21.334404957065917,17.355007205304773,20.740345060920777,20.772742478764727,19.88123847790578,20.299626810289393,20.29744585670921,20.265786280066454,20.670120285134953,20.780959403735917,19.269397620840188,20.99916778756563,20.956667776237683,19.927879824021435,18.357772686040686,18.914118874769777,20.976348456847354,20.97193695667551,20.046266185068582,19.1398680589765,20.615420819543395,20.02230495217315
2021-03-12,21.841244074180583,19.656387306993217,18.493961663354963,21.69833785915502,20.597036038315217,21.89320416265571,17.9948158215371,21.312262653061502,21.378149910182,20.48607161523876,20.940696623266344,20.845631482406827,20.835917944211698,21.23078995995276,21.36190657810371,19.848774540490908,21.61201517540639,21.524899880281787,20.26743970415707,18.97325672205777,19.529168331907098,21.65201948741718,21.658805269487274,20.59674469234778,19.705073893229805,21.179040289371628,20.587442495597085
2021-03-13,23.302261102611784,20.451864788802713,19.24871399014389,22.67892326888482,21.439974668529015,23.16713761116615,18.52345726984285,22.2155180129172,22.351784767126873,21.379305913456246,21.645479322381593,21.71326884184872,21.624147514626305,22.21162455519911,22.001812066583252,20.805552611558756,22.47411115358231,22.53937186845737,21.58873863562462,19.880481977137702,20.244699728548337,22.28383266392903,22.433702656274384,21.355387833199394,20.59985256029984,22.04340801492063,21.447102163618784
2021-03-14,23.315255426468052,20.950992174868304,19.635750700969627,22.9101654792791,21.867886963562622,23.16713761116615,19.21035111047882,22.577339567511345,22.715802189214134,21.760198925641085,22.041631405059835,21.999601737681026,21.897056261056854,22.380015747953788,22.546155350777205,21.06879381447185,22.732118627092195,22.649054185992064,21.84513826222299,20.266555814744958,20.613585053801724,22.65072002549922,22.834424409592163,21.702714326883104,20.975621211958902,22.430373911316703,21.803957456853084
2021-03-15,24.03728948333044,21.18529224628365,19.815743852424056,23.332148901280572,22.190966732078042,23.950913169235957,19.440931550222032,22.898889434944184,23.091354694871267,22.109720179294737,22.437033734328278,22.60937759744612,22.388762771424712,23.06841693057056,22.876881938148607,21.500858954471195,23.173407749862246,23.3471694404131,22.00148534704934,20.466966071052777,20.970222036668392,22.91188029438023,23.17260429118011,22.074308333521575,21.335404089118487,22.835252583576597,22.217381261992156
2021-03-16,24.411300835617904,21.262273065570554,20.08938298107689,23.576876464460753,22.450426158620896,24.374610142546526,19.611320606197562,23.104111418715405,23.307157863806285,22.37118305293004,22.750622466010732,22.86173136631223,22.685635707465583,23.34240597389112,23.067361916972086,21.716501237371165,23.450330295848286,23.641512787335692,22.088566192870417,20.77930574610374,21.11682129872677,23.32215295541783,23.425302022878856,22.331978187116654,21.581963696739546,23.13325028665962,22.476899531743673
2021-03-17,24.711300835617905,21.560330203577237,20.473290221156656,23.990045771251893,22.808031282954065,24.764484262747313,19.760344822038675,23.50562626762629,23.629930498683283,22.73337474253804,23.217627603678697,23.194472260689167,23.114811893680212,23.665988492608676,23.43269564426218,22.03333960415009,23.840473972978558,23.97133129030267,22.366837379426183,21.06455660180369,21.436239181187645,23.82121842336603,23.85297993488783,22.724373398401617,21.889857984046344,23.44492153691893,22.799624158618638
2021-03-18,25.398306511761646,22.039025807776984,20.950057194199836,24.529633921406692,23.317711155112736,25.422004089167665,20.301122933989742,23.934855377504036,24.10410237332403,23.269909864384797,23.766773713078656,23.750349054260067,23.649631429294057,24.242662808558332,23.878821223010668,22.539834650829984,24.316554957409117,24.537932405726625,22.775469791354602,21.588119775935148,21.914665007385437,24.320283891314233,24.35919304632254,23.167072090899698,22.39753501629166,23.925435962581584,23.302060153752752
2021-03-19,26.05932354019284,22.544162253592315,21.25993911016038,25.07465822829552,23.801745247116152,26.08955520530728,20.433887434240518,24.523893317028765,24.705239950376257,23.801635338752952,24.373540301510495,24.401212171336116,24.262404886140082,24.916461419602413,24.268260821266306,23.112041475654824,24.938796403197273,25.22198501850896,23.14116993274992,21.999267059190732,22.49237867621817,25.047852957395484,24.945146127007074,23.638968013104805,22.871337187610035,24.41035663745115,23.827290813158584
2021-03-20,26.84632921633657,23.1671091988232,21.76880435679133,25.661423067970592,24.394620898627153,26.81206738952835,21.596999882044738,25.22838273353803,25.286267902358194,24.391388255024534,24.90557183416676,25.04033250669826,24.768562724218917,25.517524996080738,24.803426945516502,23.675069254544006,25.450778121643918,25.797308110522465,23.741151891801724,22.53294036032235,23.029506046213395,25.36699287123963,25.497207540360694,24.23846944779489,23.442370461731834,24.92014836756482,24.458864417923277
2021-03-21,27.60734624476777,23.724517553382142,22.45031303351831,26.287499206269718,25.016144795322653,27.595842947598157,22.328549817506698,25.83507868390048,25.875560275774184,25.006911492686015,25.646106633694345,25.75659363525677,25.43956149794493,26.277034353715983,25.330364855089663,24.310403128229073,26.047556371318926,26.579411330315878,24.219068583683654,23.364236037567903,23.60606491125124,26.214373378535285,26.038043928011103,24.80488077923887,24.134548314482526,25.442805352745346,25.12172976735454
2021-03-22,27.994351920911505,23.983927564609186,22.631896799083602,26.701259968451588,25.3438584561396,28.072051384207644,22.825396261280403,26.192794540813594,26.28607993892653,25.376286008652514,26.035591177945705,26.227921506198165,25.958643519496263,26.811599380282136,25.658241130217164,24.69484391287431,26.464046949029388,27.142501839379488,24.40577689388268,23.597534454813648,23.934491133718893,26.53433057928945,26.423258434257587,25.179310419564953,24.512135091524083,25.774144447891757,25.496141399714457
2021-03-23,28.54237462548643,24.05863629537586,22.92107270165992,26.98942693557909,25.698066753688035,28.62957121062799,22.855007205304883,26.36358408859329,26.694728288105452,25.782261293600968,26.33133879565042,26.502978440241776,26.293951071754496,27.160737784105827,25.871053088085183,24.849804787457927,26.936107267233215,27.517317417475343,24.48431395144381,23.856131262054188,24.136559631556533,26.991966920630578,26.93455131667355,25.375713722710966,24.87303542029956,26.290217915863728,25.718436736963415
2021-03-24,28.942374625486437,24.45478209806627,23.337047989797995,27.485614464410826,26.12765003267075,29.0707720050382,23.394815821537204,26.71127283269005,27.143324128473118,26.243127806802146,26.867921566539884,26.97926766434576,26.78975712771777,27.585049579351274,26.21397060502481,25.331201564603138,27.4133181666403,27.947135920442324,24.76267376166802,24.30023384508749,24.586721761977962,27.56156885110472,27.402128784203086,25.754265275266334,25.379564560931215,26.662326059464643,26.184776804669344
2021-03-25,29.355368949342708,24.918212607858337,23.913991556601847,27.988507343624125,26.654236560444364,29.520724709998227,23.893846325818487,27.296954846105717,27.62652082292319,26.743089655851648,27.404655404704492,27.527551063847625,27.306094010630304,28.121083077867322,26.87830616032304,25.833768462091726,27.954084814692962,28.48066168349778,25.206013068647003,24.88051275282726,25.11536133751953,28.102789546260578,27.936461937582624,26.336847492678356,25.889253691040025,27.133234849310305,26.698754292917833
2021-03-26,29.916385977773903,25.4591934979011,24.284109119695344,28.60903304540156,27.22176390139552,30.153173593858618,24.577586610228156,27.833869108815094,28.309665922759628,27.353848726677878,28.046473832160935,28.187933386913226,27.964754275015245,28.75572556971669,27.48175582574548,26.450499593205848,28.577327956121746,29.122655666183967,25.5017788681685,25.35576241477473,25.649951100026616,28.841461069645472,28.550287951476022,26.881104884133553,26.51150287036446,27.661717140967202,27.284174404615502
2021-03-27,30.50339165391764,26.055047619239772,24.937138592600416,29.132698049916957,27.801539360385636,30.716886572489894,25.260357398919098,28.42157922283081,28.85407103918484,27.910825518116322,28.456307680329694,28.69096108196777,28.36586804417812,29.242309460509702,28.038289717466643,27.062330973195973,29.013772433223988,29.58573863106829,26.13206951082096,26.01775610407605,26.218089745110177,29.3363866886835,29.10188545070213,27.417081960034587,27.14759621621758,28.115535690974745,27.819930524235865
2021-03-28,31.077403006205106,26.470597007408532,25.248501048865958,29.736455083844994,28.30898817148414,31.33439039358954,25.899196519432696,28.96488493471828,29.428334384490515,28.39020783500363,28.90284937394168,29.36913660569402,28.858990470304924,29.8770084358557,28.57820080506799,27.675269422923538,29.605558807086396,30.243426244013307,26.336219892213716,26.530362558990443,26.735614823478635,29.69579777144612,29.654960999968765,27.923112824561066,27.751674342428217,28.570776615856474,28.400244511055234
2021-03-29,31.638420034636304,26.73303265389082,25.442819308635027,30.1837000152191,28.76401084009399,31.92563848303972,26.32468441151215,29.308351633142383,29.894453273023423,28.877560789648626,29.61185418369621,29.928053378543,29.50122505901262,30.41348920131543,28.98429977891603,28.04322850398256,30.28073920256487,30.78366235959994,26.766262704809005,26.748290992676925,27.18122779642564,30.34775294335495,30.28977041327829,28.32296015080559,28.19626436305511,29.086127258548988,28.83684203472071
2021-03-30,32.173448415354954,27.041911188024635,25.811719603576854,30.578993009606428,29.062016485466287,32.45070942559969,26.424684411512146,29.43186439422949,30.335811947914912,29.207876776088163,30.049432510904833,30.311725619835634,29.781691774194755,30.750715469592052,29.29609383430588,28.277090874678528,30.625361395151945,31.144479943467072,27.097012925679305,27.144167714786892,27.355321793535637,30.8107939856587,30.547686792844424,28.571985639272174,28.564321078217628,29.37956705878824,29.08068902225754
2021-03-31,32.47344841535496,27.49605608119773,26.118592079286177,31.023384766603535,29.46294449797236,32.809414041109534,26.864493027744476,29.840579142594777,30.716353864500448,29.58821332397891,30.470377859131453,30.708362660601008,30.185789630455396,31.11082015497534,29.68523987545398,28.73243871881493,31.08659587100395,31.53198605937907,27.43620185126554,27.473989210361687,27.79662174457368,31.385905352881217,31.015512280509903,29.018923525027443,28.986950546020967,29.743273306947362,29.533402940590463
2021-04-01,32.94745976764242,27.923617995820102,26.690307744059123,31.496569034626575,29.990585479221636,33.35189421468919,27.403332148258063,30.289530061762157,31.26339086610849,30.129737427877835,31.087910732908487,31.329462570912302,30.738601160040567,31.733416562497794,30.23646609691087,29.234411733625198,31.692945505011313,32.165384943955125,27.632144898123958,28.029607455751457,28.282900842045407,31.928373747325843,31.573056299960065,29.484791025797513,29.58246302197885,30.181840139198613,30.03547506885145
2021-04-02,33.673448415354976,28.562477272442102,27.19953816050086,32.18716373509063,30.62113609408414,34.06064612523901,28.098239600594315,30.94190676657539,32.03346584503288,30.76332136277054,31.66949769251086,32.015175239123614,31.36252124201106,32.39140096468652,30.860160872105883,29.872877943021216,32.391786137752185,32.861359279497854,28.262576706216883,28.48374174422494,29.018535511290285,32.58012401273328,32.31086558587962,30.09051475707697,30.259503423510818,30.829902415371972,30.6879322742123
2021-04-03,35.25649950064855,29.116611033603135,27.976218290596794,32.813573784975816,31.31440337532515,35.45837113713996,28.709651837590993,31.56736113454535,32.69707669860831,31.448946295798166,32.308868963120645,32.84718373202154,31.856217246426194,33.29014602106417,31.47497271377628,30.683478795054686,33.0984322696348,33.78091063158447,28.680000736462414,29.12690728882147,29.696029730114773,33.19902135952601,32.97731405367732,30.662337625337216,31.082588635800963,31.39880421148208,31.44698854892917
2021-04-04,35.3214711199299,29.49203082548363,28.24731789786517,33.405081987399825,31.82938552287669,35.63939875671098,28.856737061994636,32.032779069178716,33.24608772692416,31.936214877175214,32.876027609798435,33.31254573891039,32.39641508647612,33.60105581912713,31.94152836350305,31.040419044049724,33.7138364574176,34.077907539141776,29.027467579303217,29.72719899185549,30.147378340185412,33.725953352258124,33.72263456156005,31.14003235573592,31.549096395352546,31.96387748172046,31.83186124873577
2021-04-05,36.069493824504825,29.69357596472128,28.588370471879546,33.81364530350935,32.179043942676024,36.37194223065132,29.32300306602514,32.31872465139078,33.570435497664505,32.30687588344304,33.24072759001283,33.770390287169164,32.787757157874886,34.12515315117748,32.2357231974272,31.327388543940426,34.155449781745,34.62290461427065,29.083991911466484,30.00097156469968,30.411489675760727,34.055434516761196,34.163414855800525,31.478178670499744,31.9392781476605,32.36111095989551,32.158730349417404
2021-04-06,36.60452220522348,29.741564185418444,28.813652865850226,34.15307883277568,32.40895783121475,36.905765083761096,29.4790713978478,32.408192064778454,33.74717648778711,32.54846401554235,33.494663649908475,34.05411485179404,33.05582573659125,34.47550835568037,32.38306497557332,31.467057743289832,34.45568434792448,34.99954270687603,29.16244034535915,30.284257847827636,30.52689617288075,34.39086594349503,34.443225462910945,31.692970094504773,32.14654189910929,32.667076180160585,32.35703546144682
2021-04-07,37.00452220522349,30.08325033733551,29.243510533365555,34.59272106584026,32.814721698741984,37.35571778872113,30.35553507408614,32.77265992799828,34.07133342027666,32.93743470263701,33.94273808535445,34.47795454514968,33.47456740365113,34.898659833743245,32.76912312651572,31.839799587936334,34.87794952118955,35.44323232559232,29.440711531914907,30.679045407681254,30.96574171301682,35.03504690362829,34.879105673888596,32.08044641658695,32.57611449744298,32.97271962885467,32.80082676954715
2021-04-08,37.417516529079755,30.612548510580194,29.801113960424058,35.348927466672826,33.35154181521571,37.814422404230974,30.854565578367428,33.33354732854931,34.625342666330944,33.500986649244,34.53148371498499,35.10212558274959,34.10604146662457,35.49638937547984,33.259404194627216,32.45932023810671,35.44751444437501,36.03652197306115,29.840888779251852,31.422382052432315,31.507619589963458,35.66400895427273,35.462182514419624,32.62151715822867,33.160982430629474,33.42856127148056,33.31867559544361
2021-04-09,38.265539233654685,31.145529609031136,30.381901173841328,36.02721257492812,33.99009040526826,38.731926225330604,31.493404698881022,33.92902993083571,35.28048390043054,34.15815448111856,35.290360513615994,35.98241694637818,34.8552927671236,36.41881157701483,33.888907159798904,33.124386277004824,36.181509789791036,36.98021159177744,30.288692075818272,32.097474187656275,32.14656663481056,36.44586423382763,36.10003199256753,33.23081405585362,33.88595908103883,33.9229249279018,33.980504885859155
2021-04-10,39.20056761437335,31.690417392852545,30.95675862211461,36.80391569368419,34.71095617702137,39.63693458845204,31.66913137159041,34.47076506466869,36.1054043645535,34.88670224263499,35.7348071924178,36.723440732840274,35.37242706378116,37.131679485443485,34.50631159629392,33.83286440653683,36.87935842118388,37.6659522964106,30.767033845094275,32.742591293711875,32.74212107905105,37.05740174691768,36.97635275395029,33.867106576651395,34.6676358350364,34.67525754702898,34.56557084555393
2021-04-11,40.04859031894828,32.13670999921258,31.238501777133454,37.505122594943366,35.33037719946985,40.48570250432257,31.800926376122447,35.00194903947047,36.734804838347785,35.49176815225454,36.28375652550147,37.44677905446373,35.987498917904375,37.868658837947,35.089503922574764,34.49595342544112,37.71285113816106,38.400785515878646,31.145039160644664,33.268703631821545,33.39857459218413,37.649007048701705,37.88512163662163,34.45097984887963,35.23018723487253,35.37607899592388,35.16562487290415
2021-04-12,41.07062437581066,32.34842826632026,31.459502064630765,38.098969189594776,35.731748462451115,41.435844389442494,31.860148264171407,35.31750481978398,37.18100466978802,35.97906489436142,36.79498143326449,38.094088835918676,36.583228646424125,38.6307618909036,35.407624161336216,34.903710923941176,38.267081205586535,39.17214759084484,31.240557130109007,33.64012528897111,33.727191458943764,38.00992451044792,38.423816570699636,34.88651914253025,35.6123282034658,35.82629362730609,35.533389574205
2021-04-13,41.6576300519544,32.48949800602536,32.209714989563466,38.55733156922264,36.24451987705711,42.030930616401015,33.35553507408621,35.67169934819614,37.5316512182179,36.437119471188566,37.31877084113589,38.53665274217095,37.05448950963185,39.17694712453851,35.648118914337104,35.14015612834501,38.80649455411142,39.7855111926765,31.379834679363693,34.17438135426217,34.00053282827973,38.74937558185526,38.90913008809034,35.22544052530292,36.13604386141512,36.349357415820485,36.0782185940939
2021-04-14,42.37966410881678,32.65722279794788,32.57063702177022,39.01553757584154,36.6387292503967,42.82965123723156,33.71063391019014,36.00229298095844,37.88180472755204,36.844694746809566,37.81987653086706,39.03054024181222,37.5341796217442,39.73793823066465,36.000682221979055,35.504705774616475,39.31103732441333,40.376147279510604,31.658105865919445,34.489574158852314,34.308059502337656,39.34845867683247,39.402044519302294,35.52853135075096,36.53223404493073,36.66282674146673,36.47976577419332
2021-04-15,43.12768681339171,32.89881035844605,32.916452565826326,39.5773270151578,37.08127400867971,43.603395505582114,34.035152306550856,36.381997485538754,38.23583119483982,37.31253450543969,38.27742696513451,39.5833133706471,38.020612326296146,40.36331065264045,36.35070568286315,35.917434262799816,39.83707828823628,40.99880501925946,31.845009464403606,34.921186156445465,34.72105354345737,39.96314524875792,39.973865135437656,35.967402373344285,36.944076687789796,37.044846649765276,36.887604086969056
2021-04-16,43.88870384182291,33.30696188312803,33.35560529725335,40.17411047099697,37.61121559024057,44.41086803696248,34.41986208667925,36.82317247841817,38.78849986137997,37.85865813589858,38.87509091518163,40.22587325305534,38.57425049379405,41.01311078660292,36.802051463833244,36.40577575352256,40.48764641455228,41.66515237772458,32.21463019808273,35.37415914735477,35.211332704475566,40.64996969922372,40.62736748553158,36.45716060559256,37.48865616403901,37.56185659544146,37.406729672414876
2021-04-17,43.96666978496053,33.5398100210764,33.824232655604966,40.63926434484773,38.03047282089657,44.524439130473844,34.73418281083213,37.29596680885154,39.19873915818117,38.264503776827596,39.330689974252515,40.58258478084061,38.95753631870612,41.22422093583648,37.14168412621473,36.806475266351995,40.86677594215707,41.84287527341398,32.310325414884,35.88309383617337,35.52096273101054,40.93224216745262,41.13877816971435,36.8728990990611,37.92874090060806,37.93674430273666,37.71033902659507
2021-04-18,45.52373222254157,33.85053667773057,34.098658878378664,41.26552927360463,38.483034765828954,45.955892405404626,35.03418281083215,37.69687143476935,39.64900118761819,38.77800551964178,39.70973209782435,41.30028993153423,39.44535964098839,42.1365824525917,37.45149869061654,37.18783133054014,41.425970173234646,42.780069648748366,32.7099889611584,36.34070232313336,35.87222779324439,41.7114025156968,41.640336969437854,37.27648740533747,38.350431354515514,38.41192636707433,38.16162355066586
2021-04-19,46.15876060326022,33.96438517428969,34.412074048953464,41.5909189006412,38.77329184170018,46.597187789894775,35.2749609227832,37.91874231343242,39.915233373153306,39.08148346625959,40.06645804210129,41.72678284743393,39.79948955532857,42.633923325145716,37.655389028477636,37.44717270167909,41.796453220721645,43.29882860251933,32.735974820612086,36.652146842819974,36.07534524108556,42.045384699844455,41.95531016051174,37.557534133583076,38.7062934465186,38.734767092062334,38.45381736253415
2021-04-20,46.60678330783515,34.04309955107701,34.522842075980805,42.064211163179365,39.192188363686256,47.07221143741477,35.360640198630335,38.041798604210825,40.16004036653785,39.85781618979586,42.416613078086286,42.02994337988391,41.40945014192686,42.946703849397046,37.814804771637284,37.62046310942856,42.48384189249829,43.635230579538074,32.81424600716784,36.94628064358609,36.25028590077005,44.33622817546433,42.42286087932703,37.785457389875624,38.93815627304322,39.09094949209548,38.677275423104334
2021-04-21,47.08079466012261,34.256245333354144,34.796962692118555,42.45825199137048,39.50867939414553,47.52973126383512,35.64631947447747,38.28238147811622,40.43100830994286,40.19866219021408,42.775339367354945,42.315310711673256,41.77186574537107,43.25942789015174,38.05297888962405,37.87536294560688,42.83275257447282,43.955938926297975,32.99242857005513,37.23720131358943,36.5017536043827,44.84478146099702,42.841624383227675,38.06146570174577,39.23721664572898,39.37886456672232,38.953936218497866
