,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC,ME,HI
2021-06-01,67.75446340883565,52.164940914079516,47.510265695932866,63.09302701985896,59.18443079198232,49.116414771806944,58.11879873616748,51.184343366061654,53.105566012597976,54.546544091909816,53.25921273231652,62.74897717646035,53.09485298243114,64.58123517278302,45.549990770332315,61.066434735126094,51.33573669498116,53.564058078033874,45.212060309599615,64.02523930157996,62.469584265522236,61.23562080456242,51.7782026058257,44.12126615914554,49.76781740835946,65.55804478500761,60.48731300062554
2021-06-02,67.76377182543536,52.28065765301705,47.573587928100785,63.26649727576955,59.226204969104195,49.151866742072485,58.22282093876794,51.285021162628546,53.17257790492971,54.640324521111616,53.357032168561176,62.89621982098339,53.186938500900105,64.72629308748746,45.64999077033232,61.16871593569643,51.41740958343766,53.64389317520331,45.30997291429891,64.11483440191382,62.647845428866184,61.29176738217551,51.857502832770834,44.29095908625107,49.85630032188752,65.56924417276856,60.57862366101103
2021-06-03,67.86377182543534,52.40521019060186,47.66808115529631,63.379356087951805,59.2952871732672,49.230508065436105,58.32887370541528,51.37913667291953,53.278590607224814,54.74750461966483,53.46168523519608,63.04886725642162,53.27832601379587,64.84453002221454,45.749990770332325,61.27695020016283,51.497175891305126,53.73112996818096,45.37404494148803,64.29987322682797,62.77564498781263,61.41122052720007,51.973154222027446,44.39095908625107,49.93024974644567,65.66924417276856,60.71115540403712
2021-06-04,67.95056695079205,52.56696002027722,47.799929221901074,63.600649178060316,59.498896942063055,49.3488840271439,58.521270191134754,51.57257999036735,53.485446723589384,54.94430999084651,53.61914396614894,63.289007040751194,53.44970243514658,64.97632452462135,45.879532509941136,61.450458070683226,51.6648128507096,53.87564466051111,45.555525402543296,64.61095735543385,62.998988034897195,61.66772855002804,52.11391193700764,44.42902049949191,50.072819802379975,65.79114971753461,60.91571208454074
2021-06-05,68.18302707706316,52.695907161654425,47.89202102635434,63.73858184545191,59.5824452963068,49.39694946071813,58.682441143207406,51.689805077310886,53.63495184177336,55.04947547965539,53.749977971099554,63.38548282836637,53.59811561811997,65.14938883110806,45.93016528255023,61.6026028950681,51.81138279069826,54.012487083188105,45.7039756561403,64.61095735543385,63.17253773068424,61.68717654841156,52.225233020518914,44.51797893330915,50.169977657980795,66.01728814225338,61.04905351951066
2021-06-06,68.4280536595491,52.86589886511137,48.06905896246759,63.89843869040896,59.84791773167397,49.58994613824768,58.827996682815396,51.87321059910731,53.81781926903745,55.23050157659677,53.90857672320713,63.61129607557812,53.751568945937734,65.32381938287547,46.24999077033234,61.75020004176055,51.97026050206329,54.17561882547592,45.805503186641225,64.9213622551,63.366545177903724,61.950121670608155,52.38251633834278,44.63559160354494,50.2869878432917,66.22064188162157,61.252695851848486
2021-06-07,68.58302707706316,53.00601361190016,48.15004104048729,64.01688852363758,59.94791773167396,49.666604151448276,58.967181030197054,51.97658870630026,53.94251346652466,55.36929166949748,54.0460488172725,63.75958744850146,53.85308038899978,65.44149629690054,46.31328769168054,61.896300500729495,52.06213026035223,54.3007647798324,45.967175578729716,65.10640108001412,63.48176482763865,62.09654424902948,52.49179357416948,44.70308629840114,50.403065263751266,66.3953805474591,61.41025424884123
2021-06-08,68.73974303367982,53.13561602222891,48.35640437709881,64.23552846877276,60.12060970463283,49.92609110218926,59.113726840577435,52.10831498019887,54.11195626381334,55.51062430581439,54.16746561373592,63.993435569163765,54.034919592847785,65.71484919219861,46.35970702215905,62.03749407709391,52.23532161011151,54.40023276823883,46.05962000312954,65.39470383152135,63.74366572585065,62.32608283846067,52.68169215635018,45.060927159682436,50.59165465422059,66.49680974390944,61.5574155431455
2021-06-09,68.81722974243685,53.23951685044467,48.43241188859512,64.31026423504954,60.17883552751095,49.9999382587652,59.20840056315974,52.189873922037656,54.20526342921278,55.57326520129612,54.269729562935005,64.05186903113963,54.12785672540553,65.79410135503367,46.40612635263755,62.132591952288806,52.30471264295664,54.48205908406051,46.162959436301136,65.40055245576774,63.78754963232696,62.36993626084758,52.75658228943845,45.14287110278345,50.694366753815494,66.60633331984214,61.642753251047246
2021-06-10,68.95446340883564,53.37830857679881,48.548837783046075,64.44912588699732,60.27883552751096,50.10086915477685,59.31604008226832,52.32782658927395,54.33837820974776,55.695798521737956,54.37511023939054,64.21516419276001,54.21936122120622,65.92357916390475,46.73311317946266,62.24925668545939,52.380614459230955,54.62797550250879,46.27880822704816,65.58559128068188,63.92608378608011,62.51635883926891,52.86286969503903,45.21345389688393,50.791197465371006,66.71180970603363,61.7555512306016
